Technology,Hour,Fuel,value
H2Tank,3118,H2,3.6412386728303723e-6
H2Tank,5630,H2,2.2940907869997445e-6
PHS,2950,Power,157.57098687830828
Battery,6806,Power,0.0
H2Tank,1579,H2,3.853317217297858e-6
PHS,7238,Power,897.5607327508477
PHS,7867,Power,1112.5940942666448
H2Tank,5613,H2,2.4054865204914124e-6
H2Tank,7508,H2,7.344213070952998e-6
Battery,8197,Power,0.0
PHS,2526,Power,83.37541204204939
Battery,7704,Power,325.2447517239086
PHS,3067,Power,415.7323597632018
H2Tank,5565,H2,2.894711395733511e-6
H2Tank,5485,H2,3.960182082926923e-6
Battery,7783,Power,-0.0
PHS,2271,Power,0.0
H2Tank,657,H2,6.1736008029744096e-6
PHS,3327,Power,134.46125811188875
Battery,867,Power,0.0
Battery,2868,Power,4.219103925445543
Battery,659,Power,0.0
PHS,8172,Power,0.0
H2Tank,1432,H2,7.323830527164e-6
PHS,5311,Power,-0.0
H2Tank,6835,H2,8.298934079760245e-6
Battery,4906,Power,0.0
H2Tank,7426,H2,7.274881603686934e-6
H2Tank,2180,H2,4.15086446979661e-6
Battery,6096,Power,0.0
H2Tank,7273,H2,7.479641488895531e-6
H2Tank,8286,H2,2.2706560922855006e-6
PHS,1137,Power,29.196038389247857
PHS,7973,Power,1923.2059356745626
PHS,7241,Power,939.8257573372326
H2Tank,1273,H2,6.680014702348143e-6
H2Tank,6039,H2,5.387633063319063e-7
H2Tank,4532,H2,2.6788286186861445e-6
PHS,3488,Power,24.06215408083699
H2Tank,747,H2,6.6266579018052896e-6
PHS,7052,Power,177.35618620176493
Battery,6240,Power,195.53815008799992
PHS,3895,Power,-0.0
Battery,7177,Power,86.85812645333804
PHS,6882,Power,0.0
PHS,5028,Power,104.6855244753149
H2Tank,3905,H2,5.6859875312778506e-6
H2Tank,7765,H2,4.558499795015352e-6
H2Tank,7418,H2,7.051564245020325e-6
PHS,2970,Power,164.16261938371994
Battery,760,Power,0.0
Battery,3699,Power,0.0
Battery,7289,Power,999.0
Battery,7728,Power,17.716765612552777
PHS,7176,Power,119.48220334318435
PHS,7385,Power,148.9241743542643
Battery,1608,Power,0.10420276842502142
PHS,8573,Power,0.0
H2Tank,656,H2,6.136381243196641e-6
Battery,6123,Power,246.02001093395236
PHS,2587,Power,0.0
PHS,1761,Power,236.830693517263
H2Tank,831,H2,6.45340486591177e-6
Battery,6139,Power,272.48899128989547
Battery,318,Power,494.5295900202357
PHS,2385,Power,149.32679685377687
Battery,1312,Power,0.0
Battery,7242,Power,0.0
Battery,5574,Power,0.0
PHS,6946,Power,89.77529977508999
Battery,2937,Power,0.0
Battery,299,Power,611.271571758391
PHS,2170,Power,0.0
PHS,4772,Power,0.0
PHS,4930,Power,74.850149925015
Battery,7741,Power,0.0
Battery,1210,Power,0.0
H2Tank,8202,H2,8.560498748886699e-7
PHS,7725,Power,177.35618620176493
PHS,2468,Power,0.0
H2Tank,4570,H2,2.1213240595445313e-6
PHS,1169,Power,0.0
PHS,3447,Power,111.72708319510116
Battery,2287,Power,0.0
PHS,687,Power,0.0
Battery,5677,Power,0.0
PHS,4014,Power,25.46928668714474
Battery,7530,Power,177.71760820371134
Battery,7776,Power,0.0
Battery,5834,Power,70.35216455127693
Battery,803,Power,14.491455716672661
PHS,6129,Power,387.17212507579046
PHS,6285,Power,-0.0
PHS,421,Power,0.0
H2Tank,5955,H2,1.3311152579272542e-6
H2Tank,413,H2,5.702524845554683e-6
H2Tank,7489,H2,7.833700892036734e-6
H2Tank,3902,H2,5.648767971500082e-6
H2Tank,1930,H2,2.1330081852496423e-6
Battery,3561,Power,0.0
PHS,4162,Power,0.0
PHS,7104,Power,217.0454941938062
H2Tank,8245,H2,1.8609779888884129e-6
Battery,5880,Power,0.0
PHS,1883,Power,509.06095387643353
Battery,4498,Power,0.0
Battery,6190,Power,266.836957207113
PHS,5474,Power,39.27458833345112
PHS,3619,Power,114.83914310607727
PHS,4071,Power,44.955015
H2Tank,6759,H2,7.18850672208322e-6
H2Tank,7613,H2,7.305357874945254e-6
Battery,195,Power,0.0
Battery,4671,Power,547.4718484020912
H2Tank,109,H2,5.7350354128673815e-6
H2Tank,3688,H2,6.09814382854801e-6
PHS,8754,Power,915.7052142324656
PHS,1474,Power,1182.415370721124
Battery,5429,Power,-0.0
H2Tank,614,H2,6.080420430609169e-6
H2Tank,2662,H2,5.418958960657125e-6
H2Tank,4748,H2,1.5035398730508935e-6
Battery,5992,Power,-0.0
Battery,3364,Power,0.0
PHS,1465,Power,1205.1920193925064
PHS,8585,Power,-0.0
H2Tank,4455,H2,2.9385766996056116e-6
H2Tank,4653,H2,1.5271258323084276e-6
H2Tank,7259,H2,7.256324130228921e-6
Battery,4494,Power,18.022839050217442
H2Tank,3127,H2,3.294206709360051e-6
PHS,1898,Power,364.6344371955031
Battery,3029,Power,92.26879560859187
PHS,3321,Power,44.955015
Battery,3356,Power,2.9442379043887454
Battery,6874,Power,0.0
Battery,1905,Power,29.074777827860288
Battery,7498,Power,636.9807441143734
PHS,8350,Power,-0.0
Battery,3647,Power,0.0
PHS,2519,Power,15.000000000000002
PHS,6737,Power,78.6278438246291
PHS,7718,Power,316.40823316781257
H2Tank,157,H2,6.963280885533734e-6
H2Tank,1908,H2,2.3930192120107463e-6
Battery,440,Power,0.0
Battery,4706,Power,-0.0
PHS,6165,Power,432.59724374975093
H2Tank,116,H2,5.958352771533991e-6
Battery,5118,Power,0.0
PHS,1434,Power,1612.6432849031214
PHS,7699,Power,378.57888760720056
H2Tank,6709,H2,6.146359048305708e-6
H2Tank,1793,H2,5.210738368887556e-7
Battery,5886,Power,0.0
Battery,6188,Power,195.4078288722873
Battery,8347,Power,0.0
H2Tank,6405,H2,3.0006488824801933e-6
PHS,84,Power,0.0
H2Tank,1094,H2,6.196160425237156e-6
PHS,3028,Power,39.27458833345112
H2Tank,7599,H2,7.339368364505173e-6
PHS,5336,Power,0.0
Battery,4657,Power,36.14253518537038
Battery,8574,Power,-0.0
Battery,8044,Power,151.02929952126132
H2Tank,3788,H2,5.857925837963173e-6
H2Tank,589,H2,6.1112176088892766e-6
H2Tank,2161,H2,4.287160891754001e-6
Battery,1571,Power,986.0614106608725
H2Tank,2781,H2,3.3821281648925418e-6
PHS,810,Power,0.0
H2Tank,2634,H2,4.972324243323906e-6
H2Tank,4966,H2,5.554312453171612e-6
Battery,5327,Power,100.30790396808753
PHS,4215,Power,59.730987678670914
PHS,4896,Power,19.627470607862765
Battery,818,Power,0.0
Battery,3312,Power,202.63950856080186
PHS,7250,Power,1065.8623385332867
Battery,92,Power,0.0
Battery,2797,Power,0.0
PHS,8094,Power,153.76888446134376
Battery,6678,Power,0.0
Battery,1789,Power,0.0
Battery,5161,Power,0.0
Battery,4427,Power,0.0
Battery,50,Power,0.0
Battery,8576,Power,0.0
PHS,2558,Power,43.98535820175132
PHS,4935,Power,149.32679685377687
H2Tank,191,H2,7.633232961533563e-6
PHS,6638,Power,104.6855244753149
PHS,583,Power,0.0
Battery,2819,Power,751.9857517147246
H2Tank,653,H2,6.136381243196641e-6
H2Tank,899,H2,6.447508376097388e-6
H2Tank,3113,H2,3.7775350947877646e-6
H2Tank,2092,H2,3.3566718973097943e-6
H2Tank,7277,H2,7.628519728006604e-6
PHS,6480,Power,0.0
H2Tank,7083,H2,7.3944852057621676e-6
Battery,286,Power,433.6434119115788
Battery,1275,Power,344.14269247410647
PHS,3714,Power,0.0
Battery,2307,Power,-0.0
H2Tank,71,H2,5.065083336867553e-6
PHS,96,Power,0.0
H2Tank,2082,H2,3.058915419087648e-6
H2Tank,6544,H2,4.793610133310729e-6
PHS,8190,Power,-0.0
PHS,2706,Power,696.3949175201211
Battery,8521,Power,0.0
Battery,5802,Power,0.0
PHS,5672,Power,0.0
Battery,4733,Power,0.0
Battery,5987,Power,0.0
Battery,4277,Power,0.0
PHS,4835,Power,0.0
Battery,908,Power,0.0
Battery,3979,Power,0.0
PHS,2756,Power,436.37326894269034
PHS,1753,Power,376.67740973883883
H2Tank,4795,H2,1.944015154728091e-6
PHS,54,Power,0.0
Battery,4333,Power,0.0
PHS,466,Power,110.55980225402848
Battery,7744,Power,-0.0
PHS,220,Power,1340.0137695722444
Battery,8406,Power,-0.0
PHS,8748,Power,830.9028848286744
H2Tank,2192,H2,4.299742708907683e-6
H2Tank,7194,H2,6.8749890439232485e-6
Battery,7093,Power,238.86799412497166
PHS,2545,Power,0.0
H2Tank,1350,H2,7.312747218570203e-6
H2Tank,4688,H2,1.168037943367703e-6
Battery,20,Power,263.2269403374342
PHS,11,Power,774.4437633597042
Battery,6838,Power,15.267297944609261
Battery,7237,Power,0.0
PHS,890,Power,0.0
H2Tank,1773,H2,0.0
Battery,5813,Power,0.0
H2Tank,8622,H2,2.2384325034988443e-6
H2Tank,6878,H2,7.72911064930658e-6
H2Tank,880,H2,6.4659866830654524e-6
H2Tank,3249,H2,3.029613921992747e-6
Battery,1256,Power,0.0
Battery,365,Power,0.0
Battery,6297,Power,0.0
H2Tank,5571,H2,2.7211954139983504e-6
PHS,3958,Power,137.80557275417505
Battery,4592,Power,0.0
H2Tank,389,H2,5.795179326236645e-6
PHS,1273,Power,359.2141860987393
PHS,1748,Power,378.5664601588036
PHS,2823,Power,346.28134271627084
H2Tank,169,H2,7.223817803978112e-6
PHS,834,Power,0.0
Battery,745,Power,0.0
PHS,4895,Power,34.8648115366714
Battery,5055,Power,447.85199478024845
PHS,1923,Power,64.62727504666918
H2Tank,1836,H2,1.6748801899995716e-6
Battery,3410,Power,0.0
H2Tank,7412,H2,6.828246886353715e-6
H2Tank,1649,H2,3.900138541357414e-6
H2Tank,6279,H2,1.5924650465810215e-6
PHS,3974,Power,0.0
PHS,2777,Power,19.627470607862765
H2Tank,2229,H2,4.734058554928859e-6
H2Tank,6932,H2,7.766856100767617e-6
PHS,3991,Power,0.0
H2Tank,3855,H2,6.156471153710237e-6
H2Tank,8201,H2,8.560498748886699e-7
H2Tank,7110,H2,7.301567779238567e-6
PHS,7638,Power,749.8279570862205
H2Tank,6619,H2,5.382963654099e-6
Battery,7633,Power,788.1132377725048
PHS,6870,Power,78.62784382462912
H2Tank,3482,H2,5.463044799751195e-6
Battery,7869,Power,0.0
H2Tank,2937,H2,3.1116388877108628e-6
PHS,5016,Power,98.33402098286687
H2Tank,661,H2,6.248039922529946e-6
PHS,37,Power,251.07585661960388
H2Tank,4749,H2,1.5035398730508935e-6
Battery,4347,Power,0.0
H2Tank,1815,H2,1.0793672335552795e-6
PHS,7423,Power,89.71556926561468
Battery,8238,Power,0.0
H2Tank,790,H2,6.521421603969646e-6
H2Tank,3194,H2,2.5080141934207175e-6
Battery,1458,Power,987.3763750987099
Battery,235,Power,640.9583009771544
Battery,7752,Power,47.662890374979604
Battery,5068,Power,0.0
H2Tank,1109,H2,6.30781910457046e-6
Battery,748,Power,0.0
Battery,4549,Power,180.24672884016405
Battery,7733,Power,5.70814601830555
PHS,1170,Power,0.0
Battery,4214,Power,0.0
Battery,7290,Power,951.128410425926
PHS,8059,Power,349.9239687590069
Battery,761,Power,0.0
H2Tank,5031,H2,5.920874506976552e-6
H2Tank,1916,H2,2.0893662439742153e-6
PHS,4809,Power,0.0
H2Tank,4998,H2,6.187044969393672e-6
Battery,1069,Power,52.9640243309892
H2Tank,7770,H2,4.707378034126425e-6
PHS,2401,Power,14.985000000000001
PHS,8123,Power,419.1614994947659
Battery,6339,Power,0.0
Battery,1182,Power,0.0
H2Tank,4078,H2,4.652628751572755e-6
PHS,1009,Power,216.98601968649075
PHS,4732,Power,0.0
H2Tank,6396,H2,2.963429322702425e-6
H2Tank,7481,H2,7.68482265292566e-6
H2Tank,3809,H2,5.808650352715001e-6
Battery,5770,Power,9.664788245560052
PHS,4545,Power,44.955015
Battery,4066,Power,0.0
PHS,6019,Power,6.857331601426621
Battery,3202,Power,58.32874135063157
Battery,8678,Power,117.91180094707252
H2Tank,8018,H2,4.671823798012368e-6
Battery,8215,Power,0.0
Battery,7023,Power,820.1377215162677
PHS,1813,Power,0.0
H2Tank,6091,H2,-0.0
H2Tank,7173,H2,6.92426452917142e-6
PHS,5167,Power,0.0
PHS,6762,Power,131.34369281993034
Battery,560,Power,110.65155590668039
H2Tank,1881,H2,2.727469358327387e-6
Battery,7202,Power,43.56466881644374
PHS,1829,Power,104.6855244753149
Battery,1496,Power,167.47699786175437
Battery,8500,Power,0.0
Battery,6014,Power,-0.0
H2Tank,4168,H2,4.535862419949987e-6
Battery,4568,Power,0.0
Battery,83,Power,0.0
PHS,1604,Power,131.24603755273642
PHS,6758,Power,90.48981478423913
PHS,8121,Power,459.2756699904494
PHS,5921,Power,16.855936202470335
PHS,2233,Power,0.0
PHS,4634,Power,0.0
Battery,3169,Power,306.67877564830206
H2Tank,1332,H2,7.0522103001258256e-6
H2Tank,8042,H2,3.6307279076014048e-6
H2Tank,420,H2,5.6468269788088505e-6
Battery,856,Power,0.0
Battery,3737,Power,88.47225315565326
PHS,275,Power,1025.581185987715
PHS,1304,Power,560.0034797056193
PHS,6675,Power,-0.0
Battery,649,Power,13.708887138101074
Battery,2987,Power,0.0
Battery,6849,Power,320.1090005744901
PHS,143,Power,366.7817314551358
H2Tank,4480,H2,2.8022802776482192e-6
PHS,322,Power,516.4256033971791
Battery,6830,Power,-0.0
Battery,826,Power,0.0
Battery,1292,Power,0.0
H2Tank,2598,H2,4.916363430736434e-6
PHS,1059,Power,0.0
PHS,1521,Power,589.2366546736042
Battery,7735,Power,-0.0
Battery,6974,Power,136.9659893619785
Battery,7602,Power,241.7481127959105
Battery,2352,Power,0.0
H2Tank,3265,H2,3.265513097813037e-6
H2Tank,6138,H2,7.010122001215752e-7
PHS,8376,Power,-0.0
H2Tank,6857,H2,8.429334011903251e-6
H2Tank,3097,H2,3.5231576119994087e-6
Battery,1733,Power,465.9632953516153
PHS,6289,Power,-0.0
Battery,3705,Power,21.38073192188076
PHS,2926,Power,53.216238222239355
H2Tank,1755,H2,7.948810382119681e-7
PHS,1838,Power,238.20837276540004
PHS,5508,Power,44.88016485007499
H2Tank,8642,H2,2.4122114310756418e-6
Battery,3683,Power,-0.0
Battery,2456,Power,0.0
PHS,3812,Power,13.785419115154482
Battery,2470,Power,0.0
H2Tank,4803,H2,1.981234714505859e-6
PHS,5693,Power,-0.0
H2Tank,3711,H2,6.365103128490049e-6
PHS,6081,Power,-0.0
PHS,6682,Power,-0.0
PHS,4846,Power,29.925059985000004
H2Tank,8470,H2,2.347724670257416e-6
Battery,3659,Power,0.0
H2Tank,2939,H2,3.148858447488631e-6
Battery,1384,Power,0.0
H2Tank,3621,H2,5.4587259849866496e-6
Battery,2139,Power,0.0
Battery,6835,Power,38.91051753802851
PHS,7782,Power,46.14011517749329
Battery,1662,Power,999.0
Battery,4270,Power,51.4336737086349
Battery,6803,Power,-0.0
H2Tank,7187,H2,6.769489800245965e-6
PHS,1839,Power,252.97016439263464
PHS,2762,Power,316.40823316781257
H2Tank,726,H2,6.676196332895101e-6
PHS,1262,Power,238.19359619720464
PHS,3367,Power,89.76037462523992
H2Tank,1271,H2,6.680014702348143e-6
PHS,6322,Power,0.0
H2Tank,7598,H2,7.339368364505173e-6
Battery,4536,Power,27.61675916925025
Battery,4783,Power,0.0
H2Tank,4392,H2,3.2483891032981646e-6
H2Tank,6099,H2,-0.0
H2Tank,5006,H2,6.335923208504745e-6
Battery,5631,Power,749.6617099885027
PHS,4901,Power,0.0
Battery,862,Power,0.0
Battery,4863,Power,0.0
PHS,710,Power,0.0
H2Tank,8089,H2,1.5919151222132748e-6
H2Tank,7291,H2,7.830145468425337e-6
H2Tank,2159,H2,4.287160891754001e-6
PHS,1497,Power,863.4491662642093
PHS,4581,Power,71.43590265893117
H2Tank,2741,H2,4.992380225341807e-6
H2Tank,2707,H2,5.8845978766416875e-6
H2Tank,5950,H2,1.5480102350962039e-6
Battery,1257,Power,0.0
Battery,1813,Power,0.0
Battery,6834,Power,66.37330561268
PHS,4124,Power,118.25704528936593
H2Tank,520,H2,7.04736983473997e-6
H2Tank,2847,H2,4.083666256697396e-6
PHS,7475,Power,44.955015
H2Tank,4921,H2,4.586603898949637e-6
Battery,4375,Power,0.0
H2Tank,7413,H2,6.8654664461314834e-6
H2Tank,5140,H2,6.4861161768240155e-6
Battery,2694,Power,570.4716252285483
H2Tank,8734,H2,3.8052518483961747e-6
H2Tank,6195,H2,4.7232424332385846e-7
PHS,7565,Power,709.2035294525213
H2Tank,6013,H2,5.508192318023115e-7
Battery,2575,Power,0.0
H2Tank,5762,H2,1.8118141849385836e-6
H2Tank,3353,H2,3.973473571115546e-6
H2Tank,6308,H2,2.1879780030253136e-6
H2Tank,4138,H2,4.430100230431064e-6
Battery,5099,Power,0.0
PHS,3526,Power,14.066060960175882
Battery,7118,Power,125.47113957973977
H2Tank,5531,H2,3.346979657039478e-6
PHS,1018,Power,39.27458833345112
PHS,6617,Power,130.6315766489888
PHS,7074,Power,87.06976029316479
H2Tank,3173,H2,1.838062117420889e-6
Battery,6876,Power,0.0
PHS,6424,Power,142.41055694507833
H2Tank,1510,H2,3.6731455956571527e-6
Battery,8212,Power,0.0
PHS,1400,Power,1882.4128485482302
PHS,7788,Power,130.83257038815324
H2Tank,7564,H2,6.96075038522983e-6
Battery,1431,Power,951.6804155125825
Battery,6599,Power,58.96556147221064
Battery,8314,Power,-0.0
H2Tank,8731,H2,3.7680322886184065e-6
H2Tank,8047,H2,3.413832930432454e-6
PHS,996,Power,476.52191468151125
H2Tank,3237,H2,2.8124559989821593e-6
PHS,1820,Power,-0.0
PHS,3711,Power,19.627470607862765
PHS,6817,Power,-0.0
PHS,80,Power,0.0
PHS,425,Power,39.353255491177976
PHS,7274,Power,1396.4638756347888
Battery,4312,Power,32.08236458018259
Battery,6357,Power,61.141179467987996
PHS,8201,Power,0.0
Battery,3522,Power,75.0184154712553
Battery,1539,Power,3.1678559272135924
H2Tank,8549,H2,2.1691010362327812e-6
Battery,8152,Power,250.5085635894097
Battery,1541,Power,233.61154026592442
H2Tank,1123,H2,6.30781910457046e-6
H2Tank,6348,H2,2.6346127203585327e-6
Battery,2438,Power,124.9585233118223
PHS,6302,Power,-0.0
H2Tank,4858,H2,3.135041067616675e-6
Battery,1277,Power,149.48621790294862
Battery,3454,Power,0.0
H2Tank,3548,H2,5.866826413333903e-6
H2Tank,708,H2,6.6389767731173325e-6
PHS,2707,Power,710.698522602601
PHS,6026,Power,39.27458833345111
PHS,7009,Power,481.17066732882375
H2Tank,2952,H2,3.1242207048645435e-6
H2Tank,2897,H2,3.0243550051600087e-6
H2Tank,4110,H2,4.522754711113025e-6
Battery,2183,Power,0.0
Battery,1556,Power,365.3363184143064
Battery,3362,Power,0.0
H2Tank,5619,H2,2.1452125478886715e-6
PHS,1016,Power,78.62784382462912
H2Tank,8467,H2,2.347724670257416e-6
Battery,4983,Power,309.75504420999283
PHS,7445,Power,15.000000000000002
PHS,2215,Power,0.0
PHS,7080,Power,101.53364603772052
H2Tank,3232,H2,2.8619944300719713e-6
Battery,4190,Power,0.0
H2Tank,3628,H2,5.2356715721616794e-6
Battery,163,Power,0.0
PHS,3357,Power,15.460978995458213
PHS,2346,Power,94.77978368687369
H2Tank,7663,H2,4.9208349237315935e-6
PHS,5038,Power,118.05992404416594
H2Tank,7128,H2,7.475346706815365e-6
Battery,2659,Power,48.51269031332227
Battery,2598,Power,0.0
PHS,2060,Power,0.0
PHS,7651,Power,486.7603234407807
H2Tank,3242,H2,2.917955242659442e-6
H2Tank,4327,H2,3.4711805702815003e-6
PHS,2854,Power,239.65553307073947
H2Tank,4567,H2,2.084104499766763e-6
H2Tank,8111,H2,1.7659569956317077e-6
PHS,7605,Power,1269.8284634095032
H2Tank,8575,H2,1.9835291290272137e-6
Battery,5785,Power,338.65632443867145
PHS,2609,Power,-0.0
PHS,6376,Power,13.951349398014731
PHS,5555,Power,44.955015
Battery,1142,Power,56.96350833851704
Battery,4668,Power,614.8421020666857
Battery,8034,Power,246.21574853786012
PHS,6382,Power,-0.0
PHS,3747,Power,65.68039351592813
H2Tank,6009,H2,6.003576628921231e-7
H2Tank,1956,H2,2.3132094943240986e-6
Battery,6142,Power,566.6107929367623
H2Tank,3681,H2,5.912046029659169e-6
Battery,3750,Power,87.93159618502787
PHS,5844,Power,8.937617294479244
Battery,3018,Power,884.9589160408235
H2Tank,8440,H2,1.714992154035356e-6
H2Tank,8667,H2,2.682242673565468e-6
H2Tank,2841,H2,4.176583683220997e-6
H2Tank,5867,H2,1.0507853033066205e-6
PHS,1954,Power,-0.0
PHS,7181,Power,69.9449445954818
H2Tank,6433,H2,3.174427810056991e-6
Battery,2972,Power,806.4813603488166
PHS,3255,Power,0.0
Battery,4725,Power,16.81980324515545
H2Tank,4118,H2,4.63441339044633e-6
Battery,2201,Power,0.0
H2Tank,5473,H2,3.904221270339451e-6
PHS,4225,Power,48.65480936537148
Battery,5271,Power,57.45708706388142
PHS,7822,Power,473.0594501940364
Battery,1445,Power,166.48698561486538
PHS,1439,Power,1506.7528455577692
Battery,6959,Power,-0.0
H2Tank,1711,H2,2.8956981494832937e-6
PHS,4072,Power,59.910059985000004
Battery,1665,Power,898.4045607004086
H2Tank,4248,H2,4.090279485983325e-6
H2Tank,5296,H2,5.662704101106929e-6
Battery,3957,Power,359.5760012429551
PHS,6562,Power,19.627470607862765
PHS,1590,Power,409.6769914020303
PHS,8243,Power,-0.0
Battery,1345,Power,352.61323845892406
PHS,1776,Power,0.0
H2Tank,1214,H2,6.6055755827926065e-6
Battery,8444,Power,0.0
Battery,217,Power,850.3075220362923
PHS,7336,Power,621.6997111875246
H2Tank,47,H2,4.965480583004652e-6
PHS,1565,Power,743.1201051197294
Battery,8162,Power,-0.0
H2Tank,6014,H2,5.508192318023115e-7
H2Tank,815,H2,6.416185306134002e-6
PHS,2289,Power,0.0
Battery,7175,Power,111.91606735935042
Battery,5531,Power,27.85984927517949
H2Tank,6656,H2,5.25308961363927e-6
H2Tank,4227,H2,4.183196912506926e-6
PHS,7041,Power,396.30488034670134
PHS,211,Power,1329.227694744693
H2Tank,2626,H2,5.102461229625275e-6
H2Tank,4575,H2,2.232982738877836e-6
Battery,7455,Power,327.24297551528656
Battery,897,Power,65.8936493856506
Battery,987,Power,547.1832148123816
PHS,872,Power,0.0
PHS,7564,Power,694.8984278804016
H2Tank,7584,H2,7.041611886283027e-6
Battery,1023,Power,0.0
Battery,4962,Power,778.4565998183896
PHS,349,Power,22.73941337201235
Battery,5278,Power,-0.0
H2Tank,7775,H2,4.81903671345973e-6
H2Tank,3270,H2,3.2965732219347835e-6
H2Tank,8136,H2,1.003876330633191e-6
PHS,235,Power,1409.5598997051911
PHS,6900,Power,-0.0
Battery,7914,Power,0.0
Battery,1404,Power,267.10890678549123
Battery,5587,Power,58.71635406142656
PHS,3789,Power,13.998486338400902
H2Tank,4841,H2,2.688406350283456e-6
Battery,8471,Power,0.0
PHS,1261,Power,223.41701321041506
H2Tank,5150,H2,6.523335736601784e-6
PHS,5498,Power,78.6278438246291
PHS,8204,Power,-0.0
H2Tank,7245,H2,6.958567652006775e-6
H2Tank,8676,H2,2.8621810367982876e-6
H2Tank,5602,H2,2.6657604930941533e-6
H2Tank,1633,H2,3.3046255849131178e-6
Battery,4659,Power,0.0
H2Tank,8189,H2,6.699520759998286e-7
PHS,3767,Power,66.85545872012479
H2Tank,3334,H2,3.650816404427676e-6
PHS,6631,Power,-0.0
H2Tank,2838,H2,4.1021445636654605e-6
Battery,3210,Power,688.0842810753098
Battery,2882,Power,487.96028940433746
H2Tank,206,H2,7.819330760422404e-6
PHS,2404,Power,59.89510494001501
PHS,6038,Power,0.0
Battery,5966,Power,55.4008345382687
Battery,3072,Power,134.02249864749413
PHS,4317,Power,71.20349763073875
Battery,3272,Power,-0.0
H2Tank,2335,H2,4.7530627535802025e-6
H2Tank,4238,H2,4.133658481417115e-6
Battery,3706,Power,0.0
Battery,8111,Power,923.3260264188968
PHS,1466,Power,1191.91740292122
PHS,8007,Power,1351.1830331990318
H2Tank,915,H2,6.435189504785345e-6
H2Tank,8305,H2,1.8122283953235121e-6
PHS,700,Power,0.0
Battery,8338,Power,215.60481139970472
PHS,8233,Power,-0.0
H2Tank,2035,H2,2.828912733081743e-6
H2Tank,8724,H2,3.6191540495073334e-6
Battery,8072,Power,157.77667628911234
PHS,5824,Power,-0.0
Battery,2498,Power,0.0
H2Tank,2572,H2,5.182796838995194e-6
H2Tank,3036,H2,2.8342013373482406e-6
Battery,6015,Power,0.0
H2Tank,3310,H2,3.737311449453619e-6
PHS,7588,Power,1034.3014597030433
H2Tank,6733,H2,6.667432885194464e-6
PHS,1223,Power,0.0
H2Tank,5393,H2,4.888830456479654e-6
PHS,5342,Power,17.948148299271757
PHS,7193,Power,248.12349886022506
H2Tank,3876,H2,5.778642011959812e-6
