Hour,Technology,Fuel,value
2,H2Car,Heat,-0.0
3,H2Car,Heat,-0.0
4,H2Car,Heat,-0.0
5,H2Car,Heat,-0.0
6,H2Car,Heat,-0.0
7,H2Car,Heat,-0.0
8,H2Car,Heat,-0.0
9,H2Car,Heat,-0.0
10,H2Car,Heat,-0.0
11,H2Car,Heat,-0.0
12,H2Car,Heat,-0.0
13,H2Car,Heat,-0.0
14,H2Car,Heat,-0.0
15,H2Car,Heat,-0.0
16,H2Car,Heat,-0.0
17,H2Car,Heat,-0.0
18,H2Car,Heat,-0.0
19,H2Car,Heat,-0.0
20,H2Car,Heat,-0.0
21,H2Car,Heat,-0.0
22,H2Car,Heat,-0.0
23,H2Car,Heat,-0.0
24,H2Car,Heat,-0.0
25,H2Car,Heat,-0.0
26,H2Car,Heat,-0.0
27,H2Car,Heat,-0.0
28,H2Car,Heat,-0.0
29,H2Car,Heat,-0.0
30,H2Car,Heat,-0.0
31,H2Car,Heat,0.0
32,H2Car,Heat,-0.0
33,H2Car,Heat,-0.0
34,H2Car,Heat,-0.0
35,H2Car,Heat,-0.0
36,H2Car,Heat,-0.0
37,H2Car,Heat,-0.0
38,H2Car,Heat,-0.0
39,H2Car,Heat,-0.0
40,H2Car,Heat,-0.0
41,H2Car,Heat,-0.0
42,H2Car,Heat,-0.0
43,H2Car,Heat,-0.0
44,H2Car,Heat,-0.0
45,H2Car,Heat,-0.0
46,H2Car,Heat,-0.0
47,H2Car,Heat,-0.0
48,H2Car,Heat,-0.0
49,H2Car,Heat,-0.0
50,H2Car,Heat,-0.0
51,H2Car,Heat,-0.0
52,H2Car,Heat,-0.0
53,H2Car,Heat,-0.0
54,H2Car,Heat,-0.0
55,H2Car,Heat,-0.0
56,H2Car,Heat,-0.0
57,H2Car,Heat,-0.0
58,H2Car,Heat,-0.0
59,H2Car,Heat,-0.0
60,H2Car,Heat,-0.0
61,H2Car,Heat,-0.0
62,H2Car,Heat,-0.0
63,H2Car,Heat,-0.0
64,H2Car,Heat,-0.0
65,H2Car,Heat,-0.0
66,H2Car,Heat,-0.0
67,H2Car,Heat,-0.0
68,H2Car,Heat,-0.0
69,H2Car,Heat,-0.0
70,H2Car,Heat,-0.0
71,H2Car,Heat,-0.0
72,H2Car,Heat,-0.0
73,H2Car,Heat,-0.0
74,H2Car,Heat,-0.0
75,H2Car,Heat,-0.0
76,H2Car,Heat,-0.0
77,H2Car,Heat,-0.0
78,H2Car,Heat,-0.0
79,H2Car,Heat,-0.0
80,H2Car,Heat,-0.0
81,H2Car,Heat,-0.0
82,H2Car,Heat,-0.0
83,H2Car,Heat,-0.0
84,H2Car,Heat,-0.0
85,H2Car,Heat,-0.0
86,H2Car,Heat,-0.0
87,H2Car,Heat,-0.0
88,H2Car,Heat,-0.0
89,H2Car,Heat,-0.0
90,H2Car,Heat,-0.0
91,H2Car,Heat,-0.0
92,H2Car,Heat,-0.0
93,H2Car,Heat,-0.0
94,H2Car,Heat,-0.0
95,H2Car,Heat,-0.0
96,H2Car,Heat,-0.0
97,H2Car,Heat,-0.0
98,H2Car,Heat,-0.0
99,H2Car,Heat,-0.0
100,H2Car,Heat,-0.0
101,H2Car,Heat,-0.0
102,H2Car,Heat,-0.0
103,H2Car,Heat,-0.0
104,H2Car,Heat,-0.0
105,H2Car,Heat,-0.0
106,H2Car,Heat,-0.0
107,H2Car,Heat,-0.0
108,H2Car,Heat,-0.0
109,H2Car,Heat,-0.0
110,H2Car,Heat,-0.0
111,H2Car,Heat,-0.0
112,H2Car,Heat,-0.0
113,H2Car,Heat,-0.0
114,H2Car,Heat,-0.0
115,H2Car,Heat,-0.0
116,H2Car,Heat,-0.0
117,H2Car,Heat,-0.0
118,H2Car,Heat,-0.0
119,H2Car,Heat,-0.0
120,H2Car,Heat,-0.0
1,BEV,Heat,-0.0
2,BEV,Heat,-0.0
3,BEV,Heat,-0.0
4,BEV,Heat,-0.0
5,BEV,Heat,-0.0
6,BEV,Heat,-0.0
7,BEV,Heat,-0.0
8,BEV,Heat,-0.0
9,BEV,Heat,-0.0
10,BEV,Heat,-0.0
11,BEV,Heat,-0.0
12,BEV,Heat,-0.0
13,BEV,Heat,-0.0
14,BEV,Heat,-0.0
15,BEV,Heat,-0.0
16,BEV,Heat,-0.0
17,BEV,Heat,-0.0
18,BEV,Heat,-0.0
19,BEV,Heat,-0.0
20,BEV,Heat,-0.0
21,BEV,Heat,-0.0
22,BEV,Heat,-0.0
23,BEV,Heat,-0.0
24,BEV,Heat,-0.0
25,BEV,Heat,-0.0
26,BEV,Heat,-0.0
27,BEV,Heat,-0.0
28,BEV,Heat,-0.0
29,BEV,Heat,-0.0
30,BEV,Heat,-0.0
31,BEV,Heat,0.0
32,BEV,Heat,-0.0
33,BEV,Heat,-0.0
34,BEV,Heat,-0.0
35,BEV,Heat,-0.0
36,BEV,Heat,-0.0
37,BEV,Heat,-0.0
38,BEV,Heat,-0.0
39,BEV,Heat,-0.0
40,BEV,Heat,-0.0
41,BEV,Heat,-0.0
42,BEV,Heat,-0.0
43,BEV,Heat,-0.0
44,BEV,Heat,-0.0
45,BEV,Heat,-0.0
46,BEV,Heat,-0.0
47,BEV,Heat,-0.0
48,BEV,Heat,-0.0
49,BEV,Heat,-0.0
50,BEV,Heat,-0.0
51,BEV,Heat,-0.0
52,BEV,Heat,-0.0
53,BEV,Heat,-0.0
54,BEV,Heat,-0.0
55,BEV,Heat,-0.0
56,BEV,Heat,-0.0
57,BEV,Heat,-0.0
58,BEV,Heat,-0.0
59,BEV,Heat,-0.0
60,BEV,Heat,-0.0
61,BEV,Heat,-0.0
62,BEV,Heat,-0.0
63,BEV,Heat,-0.0
64,BEV,Heat,-0.0
65,BEV,Heat,-0.0
66,BEV,Heat,-0.0
67,BEV,Heat,-0.0
68,BEV,Heat,-0.0
69,BEV,Heat,-0.0
70,BEV,Heat,-0.0
71,BEV,Heat,-0.0
72,BEV,Heat,-0.0
73,BEV,Heat,-0.0
74,BEV,Heat,-0.0
75,BEV,Heat,-0.0
76,BEV,Heat,-0.0
77,BEV,Heat,-0.0
78,BEV,Heat,-0.0
79,BEV,Heat,-0.0
80,BEV,Heat,-0.0
81,BEV,Heat,-0.0
82,BEV,Heat,-0.0
83,BEV,Heat,-0.0
84,BEV,Heat,-0.0
85,BEV,Heat,-0.0
86,BEV,Heat,-0.0
87,BEV,Heat,-0.0
88,BEV,Heat,-0.0
89,BEV,Heat,-0.0
90,BEV,Heat,-0.0
91,BEV,Heat,-0.0
92,BEV,Heat,-0.0
93,BEV,Heat,-0.0
94,BEV,Heat,-0.0
95,BEV,Heat,-0.0
96,BEV,Heat,-0.0
97,BEV,Heat,-0.0
98,BEV,Heat,-0.0
99,BEV,Heat,-0.0
100,BEV,Heat,-0.0
101,BEV,Heat,-0.0
102,BEV,Heat,-0.0
103,BEV,Heat,-0.0
104,BEV,Heat,-0.0
105,BEV,Heat,-0.0
106,BEV,Heat,-0.0
107,BEV,Heat,-0.0
108,BEV,Heat,-0.0
109,BEV,Heat,-0.0
110,BEV,Heat,-0.0
111,BEV,Heat,-0.0
112,BEV,Heat,-0.0
113,BEV,Heat,-0.0
114,BEV,Heat,-0.0
115,BEV,Heat,-0.0
116,BEV,Heat,-0.0
117,BEV,Heat,-0.0
118,BEV,Heat,-0.0
119,BEV,Heat,-0.0
120,BEV,Heat,-0.0
1,LPGCar,Heat,-0.0
2,LPGCar,Heat,-0.0
3,LPGCar,Heat,-0.0
4,LPGCar,Heat,-0.0
5,LPGCar,Heat,-0.0
6,LPGCar,Heat,-0.0
7,LPGCar,Heat,-0.0
8,LPGCar,Heat,-0.0
9,LPGCar,Heat,-0.0
10,LPGCar,Heat,-0.0
11,LPGCar,Heat,-0.0
12,LPGCar,Heat,-0.0
13,LPGCar,Heat,-0.0
14,LPGCar,Heat,-0.0
15,LPGCar,Heat,-0.0
16,LPGCar,Heat,-0.0
17,LPGCar,Heat,-0.0
18,LPGCar,Heat,-0.0
19,LPGCar,Heat,-0.0
20,LPGCar,Heat,-0.0
21,LPGCar,Heat,-0.0
22,LPGCar,Heat,-0.0
23,LPGCar,Heat,-0.0
24,LPGCar,Heat,-0.0
25,LPGCar,Heat,-0.0
26,LPGCar,Heat,-0.0
27,LPGCar,Heat,-0.0
28,LPGCar,Heat,-0.0
29,LPGCar,Heat,-0.0
30,LPGCar,Heat,-0.0
31,LPGCar,Heat,0.0
32,LPGCar,Heat,-0.0
33,LPGCar,Heat,-0.0
34,LPGCar,Heat,-0.0
35,LPGCar,Heat,-0.0
36,LPGCar,Heat,-0.0
37,LPGCar,Heat,-0.0
38,LPGCar,Heat,-0.0
39,LPGCar,Heat,-0.0
40,LPGCar,Heat,-0.0
41,LPGCar,Heat,-0.0
42,LPGCar,Heat,-0.0
43,LPGCar,Heat,-0.0
44,LPGCar,Heat,-0.0
45,LPGCar,Heat,-0.0
46,LPGCar,Heat,-0.0
47,LPGCar,Heat,-0.0
48,LPGCar,Heat,-0.0
49,LPGCar,Heat,-0.0
50,LPGCar,Heat,-0.0
51,LPGCar,Heat,-0.0
52,LPGCar,Heat,-0.0
53,LPGCar,Heat,-0.0
54,LPGCar,Heat,-0.0
55,LPGCar,Heat,-0.0
56,LPGCar,Heat,-0.0
57,LPGCar,Heat,-0.0
58,LPGCar,Heat,-0.0
59,LPGCar,Heat,-0.0
60,LPGCar,Heat,-0.0
61,LPGCar,Heat,-0.0
62,LPGCar,Heat,-0.0
63,LPGCar,Heat,-0.0
64,LPGCar,Heat,-0.0
65,LPGCar,Heat,-0.0
66,LPGCar,Heat,-0.0
67,LPGCar,Heat,-0.0
68,LPGCar,Heat,-0.0
69,LPGCar,Heat,-0.0
70,LPGCar,Heat,-0.0
71,LPGCar,Heat,-0.0
72,LPGCar,Heat,-0.0
73,LPGCar,Heat,-0.0
74,LPGCar,Heat,-0.0
75,LPGCar,Heat,-0.0
76,LPGCar,Heat,-0.0
77,LPGCar,Heat,-0.0
78,LPGCar,Heat,-0.0
79,LPGCar,Heat,-0.0
80,LPGCar,Heat,-0.0
81,LPGCar,Heat,-0.0
82,LPGCar,Heat,-0.0
83,LPGCar,Heat,-0.0
84,LPGCar,Heat,-0.0
85,LPGCar,Heat,-0.0
86,LPGCar,Heat,-0.0
87,LPGCar,Heat,-0.0
88,LPGCar,Heat,-0.0
89,LPGCar,Heat,-0.0
90,LPGCar,Heat,-0.0
91,LPGCar,Heat,-0.0
92,LPGCar,Heat,-0.0
93,LPGCar,Heat,-0.0
94,LPGCar,Heat,-0.0
95,LPGCar,Heat,-0.0
96,LPGCar,Heat,-0.0
97,LPGCar,Heat,-0.0
98,LPGCar,Heat,-0.0
99,LPGCar,Heat,-0.0
100,LPGCar,Heat,-0.0
101,LPGCar,Heat,-0.0
102,LPGCar,Heat,-0.0
103,LPGCar,Heat,-0.0
104,LPGCar,Heat,-0.0
105,LPGCar,Heat,-0.0
106,LPGCar,Heat,-0.0
107,LPGCar,Heat,-0.0
108,LPGCar,Heat,-0.0
109,LPGCar,Heat,-0.0
110,LPGCar,Heat,-0.0
111,LPGCar,Heat,-0.0
112,LPGCar,Heat,-0.0
113,LPGCar,Heat,-0.0
114,LPGCar,Heat,-0.0
115,LPGCar,Heat,-0.0
116,LPGCar,Heat,-0.0
117,LPGCar,Heat,-0.0
118,LPGCar,Heat,-0.0
119,LPGCar,Heat,-0.0
120,LPGCar,Heat,-0.0
1,WindOnshore,Heat,-0.0
2,WindOnshore,Heat,-0.0
3,WindOnshore,Heat,-0.0
4,WindOnshore,Heat,-0.0
5,WindOnshore,Heat,-0.0
6,WindOnshore,Heat,-0.0
7,WindOnshore,Heat,-0.0
8,WindOnshore,Heat,-0.0
9,WindOnshore,Heat,-0.0
10,WindOnshore,Heat,-0.0
11,WindOnshore,Heat,-0.0
12,WindOnshore,Heat,-0.0
13,WindOnshore,Heat,-0.0
14,WindOnshore,Heat,-0.0
15,WindOnshore,Heat,-0.0
16,WindOnshore,Heat,-0.0
17,WindOnshore,Heat,-0.0
18,WindOnshore,Heat,-0.0
19,WindOnshore,Heat,-0.0
20,WindOnshore,Heat,-0.0
21,WindOnshore,Heat,-0.0
22,WindOnshore,Heat,-0.0
23,WindOnshore,Heat,-0.0
24,WindOnshore,Heat,-0.0
25,WindOnshore,Heat,-0.0
26,WindOnshore,Heat,-0.0
27,WindOnshore,Heat,-0.0
28,WindOnshore,Heat,-0.0
29,WindOnshore,Heat,-0.0
30,WindOnshore,Heat,-0.0
31,WindOnshore,Heat,-0.0
32,WindOnshore,Heat,-0.0
33,WindOnshore,Heat,-0.0
34,WindOnshore,Heat,-0.0
35,WindOnshore,Heat,-0.0
36,WindOnshore,Heat,-0.0
37,WindOnshore,Heat,-0.0
38,WindOnshore,Heat,-0.0
39,WindOnshore,Heat,-0.0
40,WindOnshore,Heat,-0.0
41,WindOnshore,Heat,-0.0
42,WindOnshore,Heat,-0.0
43,WindOnshore,Heat,-0.0
44,WindOnshore,Heat,-0.0
45,WindOnshore,Heat,-0.0
46,WindOnshore,Heat,-0.0
47,WindOnshore,Heat,-0.0
48,WindOnshore,Heat,-0.0
49,WindOnshore,Heat,-0.0
50,WindOnshore,Heat,-0.0
51,WindOnshore,Heat,-0.0
52,WindOnshore,Heat,-0.0
53,WindOnshore,Heat,-0.0
54,WindOnshore,Heat,-0.0
55,WindOnshore,Heat,-0.0
56,WindOnshore,Heat,-0.0
57,WindOnshore,Heat,-0.0
58,WindOnshore,Heat,-0.0
59,WindOnshore,Heat,-0.0
60,WindOnshore,Heat,-0.0
61,WindOnshore,Heat,-0.0
62,WindOnshore,Heat,-0.0
63,WindOnshore,Heat,-0.0
64,WindOnshore,Heat,-0.0
65,WindOnshore,Heat,-0.0
66,WindOnshore,Heat,-0.0
67,WindOnshore,Heat,-0.0
68,WindOnshore,Heat,-0.0
69,WindOnshore,Heat,-0.0
70,WindOnshore,Heat,-0.0
71,WindOnshore,Heat,-0.0
72,WindOnshore,Heat,-0.0
73,WindOnshore,Heat,-0.0
74,WindOnshore,Heat,-0.0
75,WindOnshore,Heat,-0.0
76,WindOnshore,Heat,-0.0
77,WindOnshore,Heat,-0.0
78,WindOnshore,Heat,-0.0
79,WindOnshore,Heat,-0.0
80,WindOnshore,Heat,-0.0
81,WindOnshore,Heat,-0.0
82,WindOnshore,Heat,-0.0
83,WindOnshore,Heat,-0.0
84,WindOnshore,Heat,-0.0
85,WindOnshore,Heat,-0.0
86,WindOnshore,Heat,-0.0
87,WindOnshore,Heat,-0.0
88,WindOnshore,Heat,-0.0
89,WindOnshore,Heat,-0.0
90,WindOnshore,Heat,-0.0
91,WindOnshore,Heat,-0.0
92,WindOnshore,Heat,-0.0
93,WindOnshore,Heat,-0.0
94,WindOnshore,Heat,-0.0
95,WindOnshore,Heat,-0.0
96,WindOnshore,Heat,-0.0
97,WindOnshore,Heat,-0.0
98,WindOnshore,Heat,-0.0
99,WindOnshore,Heat,-0.0
100,WindOnshore,Heat,-0.0
101,WindOnshore,Heat,-0.0
102,WindOnshore,Heat,-0.0
103,WindOnshore,Heat,-0.0
104,WindOnshore,Heat,-0.0
105,WindOnshore,Heat,-0.0
106,WindOnshore,Heat,-0.0
107,WindOnshore,Heat,-0.0
108,WindOnshore,Heat,-0.0
109,WindOnshore,Heat,-0.0
110,WindOnshore,Heat,-0.0
111,WindOnshore,Heat,-0.0
112,WindOnshore,Heat,-0.0
113,WindOnshore,Heat,-0.0
114,WindOnshore,Heat,-0.0
115,WindOnshore,Heat,-0.0
116,WindOnshore,Heat,-0.0
117,WindOnshore,Heat,-0.0
118,WindOnshore,Heat,-0.0
119,WindOnshore,Heat,-0.0
120,WindOnshore,Heat,-0.0
1,ElectricHeater,Heat,15.009735527999993
2,ElectricHeater,Heat,40.965735527999996
3,ElectricHeater,Heat,31.965735527999982
4,ElectricHeater,Heat,26.097735527999987
5,ElectricHeater,Heat,36.83421097200001
6,ElectricHeater,Heat,17.395033573855365
7,ElectricHeater,Heat,20.625735527999993
8,ElectricHeater,Heat,22.56973552799998
9,ElectricHeater,Heat,21.705735527999977
10,ElectricHeater,Heat,2.0857355279999865
11,ElectricHeater,Heat,2.096067959999997
12,ElectricHeater,Heat,0.0
13,ElectricHeater,Heat,0.0
14,ElectricHeater,Heat,0.0
15,ElectricHeater,Heat,0.0
16,ElectricHeater,Heat,0.0
17,ElectricHeater,Heat,0.0
18,ElectricHeater,Heat,0.0
19,ElectricHeater,Heat,0.0
20,ElectricHeater,Heat,0.0
21,ElectricHeater,Heat,0.0
22,ElectricHeater,Heat,0.0
23,ElectricHeater,Heat,0.0
24,ElectricHeater,Heat,0.0
25,ElectricHeater,Heat,0.0
26,ElectricHeater,Heat,0.0
27,ElectricHeater,Heat,11.406711474000002
28,ElectricHeater,Heat,24.757281656999996
29,ElectricHeater,Heat,24.336000000000002
30,ElectricHeater,Heat,18.684
31,ElectricHeater,Heat,10.404
32,ElectricHeater,Heat,9.899999999999999
33,ElectricHeater,Heat,7.4412075510000015
34,ElectricHeater,Heat,8.664032438999996
35,ElectricHeater,Heat,2.9998405259999967
36,ElectricHeater,Heat,0.0
37,ElectricHeater,Heat,0.0
38,ElectricHeater,Heat,0.0
39,ElectricHeater,Heat,0.0
40,ElectricHeater,Heat,0.0
41,ElectricHeater,Heat,0.0
42,ElectricHeater,Heat,0.0
43,ElectricHeater,Heat,0.0
44,ElectricHeater,Heat,0.0
45,ElectricHeater,Heat,0.0
46,ElectricHeater,Heat,0.0
47,ElectricHeater,Heat,0.0
48,ElectricHeater,Heat,0.0
49,ElectricHeater,Heat,0.9612098459999942
50,ElectricHeater,Heat,9.36
51,ElectricHeater,Heat,6.4799999999999995
52,ElectricHeater,Heat,6.4799999999999995
53,ElectricHeater,Heat,6.0120000000000005
54,ElectricHeater,Heat,6.0120000000000005
55,ElectricHeater,Heat,6.0120000000000005
56,ElectricHeater,Heat,6.0120000000000005
57,ElectricHeater,Heat,6.0120000000000005
58,ElectricHeater,Heat,6.0120000000000005
59,ElectricHeater,Heat,6.0120000000000005
60,ElectricHeater,Heat,0.0
61,ElectricHeater,Heat,0.0
62,ElectricHeater,Heat,2.821785453357943
63,ElectricHeater,Heat,0.0
64,ElectricHeater,Heat,0.0
65,ElectricHeater,Heat,0.0
66,ElectricHeater,Heat,0.0
67,ElectricHeater,Heat,0.0
68,ElectricHeater,Heat,0.0
69,ElectricHeater,Heat,0.0
70,ElectricHeater,Heat,0.0
71,ElectricHeater,Heat,0.0
72,ElectricHeater,Heat,0.0
73,ElectricHeater,Heat,0.0
74,ElectricHeater,Heat,8.712
75,ElectricHeater,Heat,6.876
76,ElectricHeater,Heat,6.0120000000000005
77,ElectricHeater,Heat,6.0120000000000005
78,ElectricHeater,Heat,6.0120000000000005
79,ElectricHeater,Heat,6.0120000000000005
80,ElectricHeater,Heat,6.0120000000000005
81,ElectricHeater,Heat,6.0120000000000005
82,ElectricHeater,Heat,3.1849658729999986
83,ElectricHeater,Heat,0.0
84,ElectricHeater,Heat,0.0
85,ElectricHeater,Heat,0.0
86,ElectricHeater,Heat,0.0
87,ElectricHeater,Heat,0.0
88,ElectricHeater,Heat,0.0
89,ElectricHeater,Heat,0.0
90,ElectricHeater,Heat,0.0
91,ElectricHeater,Heat,0.0
92,ElectricHeater,Heat,0.0
93,ElectricHeater,Heat,0.0
94,ElectricHeater,Heat,0.0
95,ElectricHeater,Heat,0.0
96,ElectricHeater,Heat,0.0
97,ElectricHeater,Heat,0.0
98,ElectricHeater,Heat,0.0
99,ElectricHeater,Heat,0.0
100,ElectricHeater,Heat,0.0
101,ElectricHeater,Heat,0.0
102,ElectricHeater,Heat,0.0
103,ElectricHeater,Heat,0.0
104,ElectricHeater,Heat,20.105328114000002
105,ElectricHeater,Heat,26.647832321999992
106,ElectricHeater,Heat,21.585212262000002
107,ElectricHeater,Heat,0.7047340020000071
108,ElectricHeater,Heat,0.0
109,ElectricHeater,Heat,0.0
110,ElectricHeater,Heat,0.0
111,ElectricHeater,Heat,0.0
112,ElectricHeater,Heat,0.46573552799998197
113,ElectricHeater,Heat,0.0
114,ElectricHeater,Heat,0.0
115,ElectricHeater,Heat,0.0
116,ElectricHeater,Heat,0.0
117,ElectricHeater,Heat,8.202729689999996
118,ElectricHeater,Heat,34.503381162000004
119,ElectricHeater,Heat,40.965735527999996
120,ElectricHeater,Heat,36.612
1,WindOffshore,Heat,-0.0
2,WindOffshore,Heat,-0.0
3,WindOffshore,Heat,-0.0
4,WindOffshore,Heat,-0.0
5,WindOffshore,Heat,-0.0
6,WindOffshore,Heat,-0.0
7,WindOffshore,Heat,-0.0
8,WindOffshore,Heat,-0.0
9,WindOffshore,Heat,-0.0
10,WindOffshore,Heat,-0.0
11,WindOffshore,Heat,-0.0
12,WindOffshore,Heat,-0.0
13,WindOffshore,Heat,-0.0
14,WindOffshore,Heat,-0.0
15,WindOffshore,Heat,-0.0
16,WindOffshore,Heat,-0.0
17,WindOffshore,Heat,-0.0
18,WindOffshore,Heat,-0.0
19,WindOffshore,Heat,-0.0
20,WindOffshore,Heat,-0.0
21,WindOffshore,Heat,-0.0
22,WindOffshore,Heat,-0.0
23,WindOffshore,Heat,-0.0
24,WindOffshore,Heat,-0.0
25,WindOffshore,Heat,-0.0
26,WindOffshore,Heat,-0.0
27,WindOffshore,Heat,-0.0
28,WindOffshore,Heat,-0.0
29,WindOffshore,Heat,-0.0
30,WindOffshore,Heat,-0.0
31,WindOffshore,Heat,-0.0
32,WindOffshore,Heat,-0.0
33,WindOffshore,Heat,-0.0
34,WindOffshore,Heat,-0.0
35,WindOffshore,Heat,-0.0
36,WindOffshore,Heat,-0.0
37,WindOffshore,Heat,-0.0
38,WindOffshore,Heat,-0.0
39,WindOffshore,Heat,-0.0
40,WindOffshore,Heat,-0.0
41,WindOffshore,Heat,-0.0
42,WindOffshore,Heat,-0.0
43,WindOffshore,Heat,-0.0
44,WindOffshore,Heat,-0.0
45,WindOffshore,Heat,-0.0
46,WindOffshore,Heat,-0.0
47,WindOffshore,Heat,-0.0
48,WindOffshore,Heat,-0.0
49,WindOffshore,Heat,-0.0
50,WindOffshore,Heat,-0.0
51,WindOffshore,Heat,-0.0
52,WindOffshore,Heat,-0.0
53,WindOffshore,Heat,-0.0
54,WindOffshore,Heat,-0.0
55,WindOffshore,Heat,-0.0
56,WindOffshore,Heat,-0.0
57,WindOffshore,Heat,-0.0
58,WindOffshore,Heat,-0.0
59,WindOffshore,Heat,-0.0
60,WindOffshore,Heat,-0.0
61,WindOffshore,Heat,-0.0
62,WindOffshore,Heat,-0.0
63,WindOffshore,Heat,-0.0
64,WindOffshore,Heat,-0.0
65,WindOffshore,Heat,-0.0
66,WindOffshore,Heat,-0.0
67,WindOffshore,Heat,-0.0
68,WindOffshore,Heat,-0.0
69,WindOffshore,Heat,-0.0
70,WindOffshore,Heat,-0.0
71,WindOffshore,Heat,-0.0
72,WindOffshore,Heat,-0.0
73,WindOffshore,Heat,-0.0
74,WindOffshore,Heat,-0.0
75,WindOffshore,Heat,-0.0
76,WindOffshore,Heat,-0.0
77,WindOffshore,Heat,-0.0
78,WindOffshore,Heat,-0.0
79,WindOffshore,Heat,-0.0
80,WindOffshore,Heat,-0.0
81,WindOffshore,Heat,-0.0
82,WindOffshore,Heat,-0.0
83,WindOffshore,Heat,-0.0
84,WindOffshore,Heat,-0.0
85,WindOffshore,Heat,-0.0
86,WindOffshore,Heat,-0.0
87,WindOffshore,Heat,-0.0
88,WindOffshore,Heat,-0.0
89,WindOffshore,Heat,-0.0
90,WindOffshore,Heat,-0.0
91,WindOffshore,Heat,-0.0
92,WindOffshore,Heat,-0.0
93,WindOffshore,Heat,-0.0
94,WindOffshore,Heat,-0.0
95,WindOffshore,Heat,-0.0
96,WindOffshore,Heat,-0.0
97,WindOffshore,Heat,-0.0
98,WindOffshore,Heat,-0.0
99,WindOffshore,Heat,-0.0
100,WindOffshore,Heat,-0.0
101,WindOffshore,Heat,-0.0
102,WindOffshore,Heat,-0.0
103,WindOffshore,Heat,-0.0
104,WindOffshore,Heat,-0.0
105,WindOffshore,Heat,-0.0
106,WindOffshore,Heat,-0.0
107,WindOffshore,Heat,-0.0
108,WindOffshore,Heat,-0.0
109,WindOffshore,Heat,-0.0
110,WindOffshore,Heat,-0.0
111,WindOffshore,Heat,-0.0
112,WindOffshore,Heat,-0.0
113,WindOffshore,Heat,-0.0
114,WindOffshore,Heat,-0.0
115,WindOffshore,Heat,-0.0
116,WindOffshore,Heat,-0.0
117,WindOffshore,Heat,-0.0
118,WindOffshore,Heat,-0.0
119,WindOffshore,Heat,-0.0
120,WindOffshore,Heat,-0.0
1,SolarPV,Coal,-0.0
2,SolarPV,Coal,-0.0
3,SolarPV,Coal,-0.0
4,SolarPV,Coal,-0.0
5,SolarPV,Coal,-0.0
6,SolarPV,Coal,-0.0
7,SolarPV,Coal,-0.0
8,SolarPV,Coal,-0.0
9,SolarPV,Coal,-0.0
10,SolarPV,Coal,-0.0
11,SolarPV,Coal,-0.0
12,SolarPV,Coal,-0.0
13,SolarPV,Coal,-0.0
14,SolarPV,Coal,-0.0
15,SolarPV,Coal,-0.0
16,SolarPV,Coal,-0.0
17,SolarPV,Coal,-0.0
18,SolarPV,Coal,-0.0
19,SolarPV,Coal,-0.0
20,SolarPV,Coal,-0.0
21,SolarPV,Coal,-0.0
22,SolarPV,Coal,-0.0
23,SolarPV,Coal,-0.0
24,SolarPV,Coal,-0.0
25,SolarPV,Coal,-0.0
26,SolarPV,Coal,-0.0
27,SolarPV,Coal,-0.0
28,SolarPV,Coal,-0.0
29,SolarPV,Coal,-0.0
30,SolarPV,Coal,-0.0
31,SolarPV,Coal,-0.0
32,SolarPV,Coal,-0.0
33,SolarPV,Coal,-0.0
34,SolarPV,Coal,-0.0
35,SolarPV,Coal,-0.0
36,SolarPV,Coal,-0.0
37,SolarPV,Coal,-0.0
38,SolarPV,Coal,-0.0
39,SolarPV,Coal,-0.0
40,SolarPV,Coal,-0.0
41,SolarPV,Coal,-0.0
42,SolarPV,Coal,-0.0
43,SolarPV,Coal,-0.0
44,SolarPV,Coal,-0.0
45,SolarPV,Coal,-0.0
46,SolarPV,Coal,-0.0
47,SolarPV,Coal,-0.0
48,SolarPV,Coal,-0.0
49,SolarPV,Coal,-0.0
50,SolarPV,Coal,-0.0
51,SolarPV,Coal,-0.0
52,SolarPV,Coal,-0.0
53,SolarPV,Coal,-0.0
54,SolarPV,Coal,-0.0
55,SolarPV,Coal,-0.0
56,SolarPV,Coal,-0.0
57,SolarPV,Coal,-0.0
58,SolarPV,Coal,-0.0
59,SolarPV,Coal,-0.0
60,SolarPV,Coal,-0.0
61,SolarPV,Coal,-0.0
62,SolarPV,Coal,-0.0
63,SolarPV,Coal,-0.0
64,SolarPV,Coal,-0.0
65,SolarPV,Coal,-0.0
66,SolarPV,Coal,-0.0
67,SolarPV,Coal,-0.0
68,SolarPV,Coal,-0.0
69,SolarPV,Coal,-0.0
70,SolarPV,Coal,-0.0
71,SolarPV,Coal,-0.0
72,SolarPV,Coal,-0.0
73,SolarPV,Coal,-0.0
74,SolarPV,Coal,-0.0
75,SolarPV,Coal,-0.0
76,SolarPV,Coal,-0.0
77,SolarPV,Coal,-0.0
78,SolarPV,Coal,-0.0
79,SolarPV,Coal,-0.0
80,SolarPV,Coal,-0.0
81,SolarPV,Coal,-0.0
82,SolarPV,Coal,-0.0
83,SolarPV,Coal,-0.0
84,SolarPV,Coal,-0.0
85,SolarPV,Coal,-0.0
86,SolarPV,Coal,-0.0
87,SolarPV,Coal,-0.0
88,SolarPV,Coal,-0.0
89,SolarPV,Coal,-0.0
90,SolarPV,Coal,-0.0
91,SolarPV,Coal,-0.0
92,SolarPV,Coal,-0.0
